-9.622341918945312500e+01,3.631449043750762939e-01,-5.762075805664062500e+02,3.897390365600585938e-01,2.232777595520019531e+00,3.750000000000000000e-01
-1.366249542236328125e+02,1.565906107425689697e-01,-4.933943786621093750e+02,1.866597831249237061e-01,1.623563766479492188e+00,5.312500000000000000e-01
-7.422975158691406250e+01,9.872484207153320312e-02,-4.496639404296875000e+02,1.475683152675628662e-01,1.011529445648193359e+00,6.406250000000000000e-01
-4.260965728759765625e+01,7.863698899745941162e-02,-3.845942993164062500e+02,1.184624135494232178e-01,8.688204884529113770e-01,7.500000000000000000e-01
-4.388934326171875000e+01,5.260314419865608215e-02,-3.359263916015625000e+02,9.964641928672790527e-02,7.817963957786560059e-01,7.812500000000000000e-01
-1.471129798889160156e+01,4.712979495525360107e-02,-3.261309204101562500e+02,8.594469726085662842e-02,7.042946815490722656e-01,8.281250000000000000e-01
6.790729522705078125e+00,4.137353599071502686e-02,-3.107221984863281250e+02,7.666892558336257935e-02,1.049178361892700195e+00,6.875000000000000000e-01
-4.019953536987304688e+01,3.450508415699005127e-02,-3.081547241210937500e+02,7.007802277803421021e-02,7.180723547935485840e-01,7.812500000000000000e-01
7.800618648529052734e+00,3.609827905893325806e-02,-2.773864440917968750e+02,5.913446843624114990e-02,4.732781648635864258e-01,8.593750000000000000e-01
-2.362453842163085938e+01,2.570697665214538574e-02,-2.905686950683593750e+02,5.800707638263702393e-02,4.698023796081542969e-01,9.062500000000000000e-01
-3.732752227783203125e+01,2.501584030687808990e-02,-2.940595397949218750e+02,5.532159656286239624e-02,5.910513997077941895e-01,7.968750000000000000e-01
-1.636633911132812500e+02,2.328236959874629974e-02,-2.871794738769531250e+02,5.406650155782699585e-02,4.274575114250183105e-01,8.750000000000000000e-01
-1.532586822509765625e+02,2.358660474419593811e-02,-2.758538513183593750e+02,4.823531210422515869e-02,3.428401947021484375e-01,8.593750000000000000e-01
1.398352508544921875e+02,1.995300315320491791e-02,-2.643992919921875000e+02,5.000047758221626282e-02,3.047883808612823486e-01,9.062500000000000000e-01
-1.588284149169921875e+02,1.725794561207294464e-02,-2.815728454589843750e+02,4.143208637833595276e-02,4.696370363235473633e-01,8.750000000000000000e-01
-1.034322662353515625e+02,1.726613566279411316e-02,-2.597452087402343750e+02,4.164053499698638916e-02,2.379432618618011475e-01,9.375000000000000000e-01
-1.207702484130859375e+02,1.759291440248489380e-02,-2.671445922851562500e+02,4.440820217132568359e-02,3.603556156158447266e-01,9.062500000000000000e-01
6.678735351562500000e+01,1.573187671601772308e-02,-2.772227172851562500e+02,4.464410245418548584e-02,6.082745194435119629e-01,9.062500000000000000e-01
1.879792785644531250e+02,1.558750867843627930e-02,-3.017259216308593750e+02,4.370392858982086182e-02,6.491636037826538086e-01,7.968750000000000000e-01
7.848719024658203125e+01,1.504562981426715851e-02,-2.734634094238281250e+02,4.055325686931610107e-02,1.476432532072067261e-01,9.375000000000000000e-01
3.922340774536132812e+01,1.466613728553056717e-02,-2.611288757324218750e+02,3.894011303782463074e-02,4.820234477519989014e-01,8.593750000000000000e-01
-4.596429061889648438e+01,1.357052661478519440e-02,-2.513604736328125000e+02,3.815804794430732727e-02,5.125966072082519531e-01,8.437500000000000000e-01
-7.508391380310058594e+00,1.281309500336647034e-02,-2.633837890625000000e+02,4.230079054832458496e-02,3.866884112358093262e-01,8.906250000000000000e-01
3.544641113281250000e+01,1.114215049892663956e-02,-2.844262695312500000e+02,4.110772535204887390e-02,5.044391155242919922e-01,8.437500000000000000e-01
-7.999321746826171875e+01,1.297701708972454071e-02,-2.568494873046875000e+02,3.620490431785583496e-02,2.665045261383056641e-01,9.531250000000000000e-01
-1.581035156250000000e+02,1.172677893191576004e-02,-2.642618713378906250e+02,3.488373011350631714e-02,1.913240551948547363e-01,9.218750000000000000e-01
-9.407196807861328125e+01,1.259308308362960815e-02,-2.572528686523437500e+02,3.078681044280529022e-02,4.541246592998504639e-01,8.906250000000000000e-01
3.055513000488281250e+01,1.152215618640184402e-02,-2.537893524169921875e+02,3.669277951121330261e-02,1.978711485862731934e-01,9.062500000000000000e-01
-5.650042343139648438e+01,1.222338527441024780e-02,-2.656491394042968750e+02,3.593309596180915833e-02,2.528191804885864258e-01,8.906250000000000000e-01
-1.387585906982421875e+02,1.161038782447576523e-02,-2.377268676757812500e+02,3.408202528953552246e-02,3.315754234790802002e-01,8.906250000000000000e-01
-3.890554428100585938e+01,1.021030358970165253e-02,-2.617920227050781250e+02,3.522992134094238281e-02,2.834164798259735107e-01,9.062500000000000000e-01
1.034821853637695312e+02,1.089371368288993835e-02,-2.500182800292968750e+02,3.455933928489685059e-02,1.428492963314056396e-01,9.375000000000000000e-01
2.430721435546875000e+02,9.760576300323009491e-03,-2.567619323730468750e+02,3.697272017598152161e-02,2.084439396858215332e-01,9.218750000000000000e-01
-6.218415832519531250e+01,9.257709607481956482e-03,-2.327247772216796875e+02,3.325598314404487610e-02,2.652841210365295410e-01,9.375000000000000000e-01
-9.424227142333984375e+01,9.857693687081336975e-03,-2.594409790039062500e+02,3.732149302959442139e-02,2.321845442056655884e-01,9.218750000000000000e-01
5.182515144348144531e+00,9.037207812070846558e-03,-2.533809051513671875e+02,3.203293681144714355e-02,4.111406505107879639e-01,9.062500000000000000e-01
3.203314208984375000e+01,9.576417505741119385e-03,-2.612242431640625000e+02,3.462660312652587891e-02,1.901277601718902588e-01,9.218750000000000000e-01
-6.167335510253906250e-01,9.476475417613983154e-03,-2.376560821533203125e+02,3.182946145534515381e-02,2.965185046195983887e-01,9.218750000000000000e-01
-1.130971221923828125e+02,9.569110348820686340e-03,-2.468128356933593750e+02,3.396860510110855103e-02,3.679958879947662354e-01,8.906250000000000000e-01
-1.848959159851074219e+01,8.346643298864364624e-03,-2.500312042236328125e+02,3.583597391843795776e-02,2.882918119430541992e-01,9.375000000000000000e-01
-9.661243438720703125e+01,9.330987930297851562e-03,-2.459244995117187500e+02,3.320150077342987061e-02,2.973879575729370117e-01,9.062500000000000000e-01
7.223181152343750000e+01,8.744247257709503174e-03,-2.448916931152343750e+02,3.158657625317573547e-02,1.997091621160507202e-01,8.906250000000000000e-01
-1.595087432861328125e+02,8.999960497021675110e-03,-2.385350952148437500e+02,3.174443542957305908e-02,3.108759820461273193e-01,9.218750000000000000e-01
