1.734634339809417725e-01,1.620619595050811768e-01,6.572459824383258820e-03
1.685183644294738770e-01,1.605424582958221436e-01,1.618988928385078907e-03
1.807148456573486328e-01,1.515517532825469971e-01,7.792958058416843414e-04
1.795043051242828369e-01,1.577348709106445312e-01,7.368082879111170769e-04
1.568024307489395142e-01,1.472914665937423706e-01,8.172769448719918728e-04
1.761733293533325195e-01,1.591596752405166626e-01,6.848046323284506798e-04
1.738158464431762695e-01,1.500583887100219727e-01,9.586045634932816029e-04
1.670000255107879639e-01,1.736380904912948608e-01,9.258186910301446915e-04
1.711848974227905273e-01,1.499781310558319092e-01,2.968087326735258102e-03
1.707076132297515869e-01,1.375936716794967651e-01,3.330849111080169678e-03
1.832295358180999756e-01,1.495308130979537964e-01,5.041308701038360596e-03
1.736465841531753540e-01,1.547195017337799072e-01,8.784160017967224121e-03
1.952930539846420288e-01,1.584511250257492065e-01,6.345937494188547134e-03
1.571889370679855347e-01,1.525590419769287109e-01,4.319301806390285492e-03
1.760865002870559692e-01,1.478650271892547607e-01,5.131511017680168152e-03
1.794498264789581299e-01,1.755865514278411865e-01,6.308364216238260269e-03
1.715562939643859863e-01,1.666346192359924316e-01,3.342850133776664734e-03
1.799933016300201416e-01,1.539460569620132446e-01,3.517787437885999680e-03
1.847294420003890991e-01,1.448563188314437866e-01,2.346219960600137711e-03
1.804819107055664062e-01,1.553475856781005859e-01,3.901623655110597610e-03
1.756737232208251953e-01,1.665322333574295044e-01,6.092145573347806931e-03
1.665273010730743408e-01,1.583549380302429199e-01,7.978893816471099854e-03
1.645341962575912476e-01,1.640608906745910645e-01,6.255813874304294586e-03
1.833088248968124390e-01,1.681352853775024414e-01,3.918395377695560455e-03
1.763943433761596680e-01,1.514082252979278564e-01,3.760812105610966682e-03
1.840223371982574463e-01,1.730985343456268311e-01,3.441469278186559677e-03
1.569809317588806152e-01,1.754204034805297852e-01,3.532344009727239609e-03
1.829969286918640137e-01,1.621995717287063599e-01,3.772897180169820786e-03
1.769683063030242920e-01,1.490617543458938599e-01,5.162844900041818619e-03
1.763668060302734375e-01,1.591314673423767090e-01,6.012722384184598923e-03
1.734547168016433716e-01,1.537887305021286011e-01,5.123128183186054230e-03
1.760489791631698608e-01,1.513281613588333130e-01,5.195228382945060730e-03
1.858212649822235107e-01,1.674971729516983032e-01,6.340784952044487000e-03
1.721373498439788818e-01,1.357076764106750488e-01,4.629353992640972137e-03
1.907661557197570801e-01,1.421716809272766113e-01,4.750529304146766663e-03
1.784209161996841431e-01,1.647572517395019531e-01,6.817671004682779312e-03
1.996296644210815430e-01,1.581219881772994995e-01,6.804161705076694489e-03
1.791602969169616699e-01,1.673884689807891846e-01,8.871412836015224457e-03
1.747888028621673584e-01,1.766234040260314941e-01,8.503865450620651245e-03
1.787404119968414307e-01,1.466794610023498535e-01,1.143868081271648407e-02
1.875995397567749023e-01,1.532882750034332275e-01,1.245046593248844147e-02
1.890516579151153564e-01,1.539700925350189209e-01,1.437261141836643219e-02
2.064513713121414185e-01,1.485395282506942749e-01,1.523795351386070251e-02
1.696343421936035156e-01,1.683665215969085693e-01,1.495065912604331970e-02
1.896053850650787354e-01,1.650606393814086914e-01,1.492558047175407410e-02
1.656861156225204468e-01,1.782942116260528564e-01,1.354851108044385910e-02
1.738033592700958252e-01,1.303336918354034424e-01,1.323190517723560333e-02
1.738865673542022705e-01,1.471369266510009766e-01,1.466472446918487549e-02
1.812016367912292480e-01,1.576721370220184326e-01,1.387766003608703613e-02
1.959541290998458862e-01,1.577320694923400879e-01,1.156510971486568451e-02
1.573551595211029053e-01,1.565546393394470215e-01,1.164020784199237823e-02
1.583357006311416626e-01,1.495895981788635254e-01,1.096245367079973221e-02
1.686805337667465210e-01,1.504062116146087646e-01,1.060821395367383957e-02
1.815276145935058594e-01,1.719997227191925049e-01,1.101617701351642609e-02
1.882641166448593140e-01,1.665105372667312622e-01,1.267744135111570358e-02
1.838627159595489502e-01,1.359630525112152100e-01,1.371674984693527222e-02
1.600836813449859619e-01,1.534294188022613525e-01,1.365237217396497726e-02
1.733362674713134766e-01,1.522564888000488281e-01,1.524536311626434326e-02
1.903202980756759644e-01,1.496862471103668213e-01,2.279537171125411987e-02
1.691207140684127808e-01,1.597986519336700439e-01,2.206491678953170776e-02
1.908895373344421387e-01,1.522778570652008057e-01,2.126675844192504883e-02
1.756893694400787354e-01,1.452308148145675659e-01,2.028218843042850494e-02
1.803174018859863281e-01,1.569906771183013916e-01,2.333755604922771454e-02
1.810388416051864624e-01,1.561731398105621338e-01,1.703692972660064697e-02
1.806778907775878906e-01,1.576595306396484375e-01,1.950125023722648621e-02
1.672883480787277222e-01,1.573569476604461670e-01,2.519122883677482605e-02
1.857885271310806274e-01,1.655011326074600220e-01,2.430151402950286865e-02
1.585587710142135620e-01,1.635348796844482422e-01,1.979511603713035583e-02
1.772005259990692139e-01,1.396010965108871460e-01,2.154973708093166351e-02
1.806305944919586182e-01,1.611674875020980835e-01,2.149193733930587769e-02
1.805063188076019287e-01,1.565222144126892090e-01,1.962127909064292908e-02
1.675544530153274536e-01,1.501400470733642578e-01,1.543108001351356506e-02
1.583663672208786011e-01,1.653563678264617920e-01,1.625397242605686188e-02
1.919739693403244019e-01,1.654949188232421875e-01,1.551547087728977203e-02
1.736491769552230835e-01,1.454117894172668457e-01,1.920061931014060974e-02
1.681448519229888916e-01,1.444262266159057617e-01,1.744229346513748169e-02
1.784377545118331909e-01,1.621541976928710938e-01,2.225989662110805511e-02
1.885079443454742432e-01,1.795844435691833496e-01,2.415744215250015259e-02
1.598140001296997070e-01,1.467370241880416870e-01,2.614621631801128387e-02
1.836203634738922119e-01,1.668287962675094604e-01,2.573826164007186890e-02
1.604589223861694336e-01,1.455905735492706299e-01,3.026930615305900574e-02
1.679863631725311279e-01,1.589044034481048584e-01,3.338764235377311707e-02
1.878506690263748169e-01,1.536382436752319336e-01,3.402871266007423401e-02
1.846936494112014771e-01,1.380846500396728516e-01,3.706260770559310913e-02
1.559152305126190186e-01,1.544242054224014282e-01,5.082098022103309631e-02
1.822025477886199951e-01,1.638155132532119751e-01,4.543066769838333130e-02
1.686125993728637695e-01,1.539825797080993652e-01,3.843442350625991821e-02
1.625507324934005737e-01,1.546765565872192383e-01,3.671173006296157837e-02
1.657740622758865356e-01,1.593826413154602051e-01,3.567362576723098755e-02
1.815575212240219116e-01,1.593571156263351440e-01,4.402884095907211304e-02
1.797289252281188965e-01,1.593759357929229736e-01,4.079723358154296875e-02
1.768219172954559326e-01,1.451760232448577881e-01,3.896983712911605835e-02
1.589811742305755615e-01,1.459586024284362793e-01,4.527140408754348755e-02
1.626342386007308960e-01,1.478397846221923828e-01,4.499947279691696167e-02
1.959538161754608154e-01,1.914862096309661865e-01,5.020319670438766479e-02
1.824808418750762939e-01,1.531986296176910400e-01,5.360946804285049438e-02
1.610882133245468140e-01,1.603929698467254639e-01,3.581785783171653748e-02
1.674393862485885620e-01,1.581727564334869385e-01,3.638830408453941345e-02
1.675201356410980225e-01,1.459620594978332520e-01,3.448814153671264648e-02
1.667281985282897949e-01,1.606231778860092163e-01,3.838307783007621765e-02
