1.815744936466217041e-01,1.562967151403427124e-01,5.285667628049850464e-02
1.783362776041030884e-01,1.568435430526733398e-01,5.051728710532188416e-02
1.766863465309143066e-01,1.633250266313552856e-01,5.369473993778228760e-02
1.811589896678924561e-01,1.576707959175109863e-01,4.865043237805366516e-02
1.806499361991882324e-01,1.622281372547149658e-01,5.101368203759193420e-02
1.683361679315567017e-01,1.521294116973876953e-01,4.890825599431991577e-02
1.786688715219497681e-01,1.584428846836090088e-01,5.311245471239089966e-02
1.834482252597808838e-01,1.633039861917495728e-01,4.943307861685752869e-02
1.764900386333465576e-01,1.560183614492416382e-01,4.734651744365692139e-02
1.842598915100097656e-01,1.581840217113494873e-01,4.591564834117889404e-02
1.705993711948394775e-01,1.549291014671325684e-01,5.060987174510955811e-02
1.773735731840133667e-01,1.587001979351043701e-01,4.669390618801116943e-02
1.827387213706970215e-01,1.537153571844100952e-01,4.881354048848152161e-02
1.707135140895843506e-01,1.578746885061264038e-01,4.841984808444976807e-02
1.746963411569595337e-01,1.566629409790039062e-01,4.668821394443511963e-02
1.827944219112396240e-01,1.596413552761077881e-01,4.549104347825050354e-02
1.784101426601409912e-01,1.523793637752532959e-01,5.436395108699798584e-02
1.812437623739242554e-01,1.555160284042358398e-01,5.222935229539871216e-02
1.808409690856933594e-01,1.570146083831787109e-01,4.661468788981437683e-02
1.816256642341613770e-01,1.592690944671630859e-01,4.769778251647949219e-02
1.828386187553405762e-01,1.615472733974456787e-01,4.588710516691207886e-02
1.792691797018051147e-01,1.623730361461639404e-01,4.603433981537818909e-02
1.893472373485565186e-01,1.652895510196685791e-01,4.668556898832321167e-02
1.850425899028778076e-01,1.501102447509765625e-01,4.653364792466163635e-02
1.853968203067779541e-01,1.551019847393035889e-01,4.433053731918334961e-02
1.777168810367584229e-01,1.602245271205902100e-01,4.895201325416564941e-02
1.835794895887374878e-01,1.574068367481231689e-01,4.541888460516929626e-02
1.840547770261764526e-01,1.680633723735809326e-01,4.747474193572998047e-02
1.667638719081878662e-01,1.521012485027313232e-01,4.684789478778839111e-02
