2.306747436523437500e-01,2.125385701656341553e-01,7.148280739784240723e-02
2.501348853111267090e-01,2.270307540893554688e-01,6.700942665338516235e-02
2.398040443658828735e-01,2.085372656583786011e-01,6.133257597684860229e-02
2.296531051397323608e-01,1.925964355468750000e-01,5.585166811943054199e-02
2.444491982460021973e-01,2.097423076629638672e-01,4.455269128084182739e-02
2.352271378040313721e-01,2.169111669063568115e-01,5.534306541085243225e-02
2.189467549324035645e-01,2.070905268192291260e-01,4.709483683109283447e-02
2.408648431301116943e-01,2.206952124834060669e-01,5.928584933280944824e-02
2.306057959794998169e-01,2.069135308265686035e-01,5.534069612622261047e-02
2.342957705259323120e-01,2.152638435363769531e-01,5.929332971572875977e-02
2.438932657241821289e-01,2.138053923845291138e-01,4.647347331047058105e-02
2.196134775876998901e-01,2.150928974151611328e-01,5.556180700659751892e-02
2.372404634952545166e-01,2.066832929849624634e-01,5.621815472841262817e-02
2.302032113075256348e-01,2.141629457473754883e-01,4.655211418867111206e-02
2.199251055717468262e-01,2.103828787803649902e-01,3.939739614725112915e-02
2.289279848337173462e-01,2.249977290630340576e-01,5.037774518132209778e-02
2.399890422821044922e-01,2.025574147701263428e-01,3.992311283946037292e-02
2.309312224388122559e-01,2.026295512914657593e-01,4.195534437894821167e-02
2.288565337657928467e-01,2.100727856159210205e-01,5.989659205079078674e-02
2.312725633382797241e-01,2.103686332702636719e-01,6.270797550678253174e-02
2.265679240226745605e-01,2.068161517381668091e-01,4.948257654905319214e-02
2.391946017742156982e-01,1.940445005893707275e-01,3.650164604187011719e-02
2.320746481418609619e-01,2.058022469282150269e-01,3.308675810694694519e-02
2.167382240295410156e-01,1.963993608951568604e-01,5.067471787333488464e-02
2.249589562416076660e-01,2.153476774692535400e-01,4.508155211806297302e-02
2.278004586696624756e-01,2.155096530914306641e-01,5.219316855072975159e-02
2.185119986534118652e-01,2.114015519618988037e-01,3.870300203561782837e-02
2.344512641429901123e-01,2.036630511283874512e-01,4.476645216345787048e-02
2.252285629510879517e-01,2.123717516660690308e-01,5.045609176158905029e-02
2.230286598205566406e-01,2.225649654865264893e-01,5.251954495906829834e-02
2.245438247919082642e-01,2.074724137783050537e-01,4.064406454563140869e-02
2.334347516298294067e-01,2.104811072349548340e-01,4.764087498188018799e-02
2.253287136554718018e-01,2.143962681293487549e-01,4.075260460376739502e-02
2.221682667732238770e-01,2.079984247684478760e-01,3.524820879101753235e-02
2.435328066349029541e-01,2.147589623928070068e-01,3.037150204181671143e-02
2.106021642684936523e-01,1.924292743206024170e-01,3.436555713415145874e-02
2.468862384557723999e-01,2.152233719825744629e-01,3.541395440697669983e-02
2.224207222461700439e-01,2.183535397052764893e-01,3.382160887122154236e-02
2.313291728496551514e-01,2.034197151660919189e-01,3.813530504703521729e-02
2.220052182674407959e-01,2.037719786167144775e-01,2.801353856921195984e-02
2.354121208190917969e-01,2.031353414058685303e-01,2.740200795233249664e-02
2.339616417884826660e-01,2.021071612834930420e-01,2.797211334109306335e-02
2.343010604381561279e-01,2.056977748870849609e-01,4.560678452253341675e-02
2.437644600868225098e-01,2.047398388385772705e-01,4.134863987565040588e-02
2.199857831001281738e-01,2.048437297344207764e-01,4.093858227133750916e-02
2.295905947685241699e-01,2.134575843811035156e-01,3.789944201707839966e-02
2.252021729946136475e-01,2.083352804183959961e-01,4.195173084735870361e-02
2.355114221572875977e-01,2.252224534749984741e-01,5.081401020288467407e-02
2.373160421848297119e-01,2.027398943901062012e-01,4.574305936694145203e-02
2.138326317071914673e-01,2.005712389945983887e-01,4.525201767683029175e-02
2.318401485681533813e-01,2.194083631038665771e-01,4.598894715309143066e-02
2.395054399967193604e-01,2.196859717369079590e-01,4.561638087034225464e-02
2.383297383785247803e-01,2.117566913366317749e-01,3.513238579034805298e-02
2.404343187808990479e-01,2.080179005861282349e-01,3.657166287302970886e-02
2.252459824085235596e-01,2.146153450012207031e-01,3.447317704558372498e-02
2.202315926551818848e-01,2.259932756423950195e-01,3.325074166059494019e-02
2.434479594230651855e-01,2.117175459861755371e-01,3.895107656717300415e-02
2.238712608814239502e-01,2.090138792991638184e-01,3.151841461658477783e-02
2.451670467853546143e-01,2.155001908540725708e-01,3.600305318832397461e-02
2.251273244619369507e-01,1.994615048170089722e-01,3.354029357433319092e-02
2.446821779012680054e-01,2.078255116939544678e-01,3.253333270549774170e-02
2.444709539413452148e-01,2.072638720273971558e-01,4.212502017617225647e-02
2.387920320034027100e-01,2.073037624359130859e-01,3.135166317224502563e-02
2.149394154548645020e-01,2.057616412639617920e-01,3.934493288397789001e-02
2.376057505607604980e-01,2.142441868782043457e-01,3.299441933631896973e-02
2.400949597358703613e-01,2.127722650766372681e-01,2.811223641037940979e-02
2.315928488969802856e-01,1.953912824392318726e-01,3.662466257810592651e-02
2.284318506717681885e-01,2.140756547451019287e-01,4.034142941236495972e-02
2.262595295906066895e-01,2.220784425735473633e-01,3.529280051589012146e-02
2.389869838953018188e-01,2.230255156755447388e-01,2.828745543956756592e-02
2.396644651889801025e-01,2.021146118640899658e-01,2.808279916644096375e-02
2.454374283552169800e-01,2.193722128868103027e-01,3.048397414386272430e-02
2.272529006004333496e-01,2.044990062713623047e-01,3.943531215190887451e-02
2.386188805103302002e-01,2.157874256372451782e-01,3.450088202953338623e-02
2.122489809989929199e-01,2.145202010869979858e-01,3.840555250644683838e-02
2.167572677135467529e-01,2.016306221485137939e-01,3.238580375909805298e-02
2.252457290887832642e-01,2.059921026229858398e-01,2.912976779043674469e-02
2.410346418619155884e-01,2.239361405372619629e-01,2.713925763964653015e-02
2.399615347385406494e-01,2.210967540740966797e-01,3.380834311246871948e-02
2.323853671550750732e-01,1.995778083801269531e-01,3.668386861681938171e-02
